DATE,HOME,AWAY,MODEL_SPREAD,ACTUAL_MARGIN,RESULT
2023-12-31 23:00:00+00:00,utah,washington,2.28,5,1
2024-01-25 03:00:00+00:00,washington,utah,4.26,22,1
2024-01-28 03:00:00+00:00,washington,utah,4.26,25,1
2024-03-10 00:00:00+00:00,oregon,utah,3.85,1,1
2024-11-13 02:00:00+00:00,utah,queens,1.59,31,1
2024-11-22 22:30:00+00:00,utah,utah tech,2.88,31,1
2024-12-08 00:00:00+00:00,utah,saint mary's,2.88,-9,-1
2024-12-15 00:00:00+00:00,utah,radford,2.77,18,1
2023-01-11 02:00:00+00:00,tennessee,vanderbilt,3.31,9,1
2023-02-14 23:30:00+00:00,south carolina,vanderbilt,1.92,-11,-1
2023-11-08 01:00:00+00:00,vanderbilt,presbyterian,1.94,-6,-1
2023-12-07 01:00:00+00:00,vanderbilt,san francisco,2.9,-13,-1
2023-12-17 00:30:00+00:00,texas tech,vanderbilt,3.65,22,1
2023-12-20 00:00:00+00:00,vanderbilt,western carolina,2.55,-1,-1
2024-01-27 23:00:00+00:00,vanderbilt,tennessee,2.68,-13,-1
2024-02-10 18:00:00+00:00,south carolina,vanderbilt,2.33,15,1
2024-02-17 23:00:00+00:00,tennessee,vanderbilt,3.32,35,1
2024-11-05 01:00:00+00:00,vanderbilt,maryland eastern shore,3.55,39,1
2024-11-22 01:16:00+00:00,nevada,vanderbilt,5.01,-2,-1
2024-11-22 22:00:00+00:00,vanderbilt,seton hall,3.92,16,1
2024-11-25 01:30:00+00:00,vanderbilt,drake,3.59,-11,-1
2024-11-29 20:00:00+00:00,vanderbilt,tennessee tech,3.9,31,1
2024-12-05 02:15:00+00:00,virginia tech,vanderbilt,2.57,-16,-1
2024-12-08 17:30:00+00:00,tcu,vanderbilt,2.97,-9,-1
2024-12-19 01:00:00+00:00,vanderbilt,the citadel,3.32,52,1
2024-12-31 01:00:00+00:00,vanderbilt,new orleans,2.15,44,1
2023-01-01 18:00:00+00:00,umbc,vermont,2.44,-13,-1
2023-01-06 00:00:00+00:00,vermont,bryant,2.04,10,1
2023-01-11 23:00:00+00:00,umass lowell,vermont,3.64,15,1
2023-01-22 18:00:00+00:00,vermont,njit,3.84,16,1
2023-01-28 17:00:00+00:00,vermont,umbc,3.56,6,1
2023-02-12 00:00:00+00:00,vermont,umass lowell,2.36,12,1
2023-02-19 00:00:00+00:00,njit,vermont,2.16,-2,-1
2023-02-25 21:00:00+00:00,bryant,vermont,3.96,-4,-1
2023-03-05 00:00:00+00:00,vermont,njit,3.84,27,1
2023-03-11 16:00:00+00:00,vermont,umass lowell,2.36,13,1
2023-11-07 00:30:00+00:00,vermont,merrimack,1.7,12,1
2023-11-19 22:30:00+00:00,liberty,vermont,2.55,10,1
2023-12-16 21:00:00+00:00,virginia tech,vermont,2.54,22,1
2023-12-21 00:00:00+00:00,toledo,vermont,4.53,-26,-1
2024-01-13 19:00:00+00:00,vermont,njit,3.41,21,1
2024-01-25 23:30:00+00:00,umass lowell,vermont,4.42,-7,-1
2024-01-27 21:00:00+00:00,bryant,vermont,3.04,-10,-1
2024-02-10 18:00:00+00:00,umbc,vermont,1.65,-2,-1
2024-02-25 00:00:00+00:00,vermont,bryant,2.96,17,1
2024-03-02 20:00:00+00:00,vermont,umass lowell,1.58,12,1
2024-03-16 15:00:00+00:00,vermont,umass lowell,1.58,5,1
2024-11-10 00:00:00+00:00,merrimack,vermont,3.99,14,1
2024-12-07 19:00:00+00:00,yale,vermont,3.5,15,1
2023-01-07 21:30:00+00:00,villanova,xavier,2.73,-8,-1
2023-01-29 17:00:00+00:00,villanova,providence,1.61,-5,-1
2023-02-12 01:00:00+00:00,villanova,seton hall,1.64,4,1
2023-02-18 21:30:00+00:00,providence,villanova,4.39,13,1
2023-02-21 23:30:00+00:00,xavier,villanova,3.27,-1,-1
2023-03-01 01:30:00+00:00,seton hall,villanova,4.36,-4,-1
2023-11-22 19:30:00+00:00,villanova,texas tech,1.96,16,1
2023-11-29 23:30:00+00:00,villanova,saint joseph's,1.99,-13,-1
2023-12-02 19:00:00+00:00,villanova,drexel,3.04,-2,-1
2024-02-04 23:00:00+00:00,villanova,providence,1.99,18,1
2024-02-11 17:00:00+00:00,villanova,seton hall,2.62,26,1
2024-03-02 17:00:00+00:00,providence,villanova,4.01,-11,-1
2024-03-06 23:30:00+00:00,seton hall,villanova,3.38,10,1
2024-11-09 01:30:00+00:00,villanova,njit,2.05,37,1
2024-11-12 22:00:00+00:00,saint joseph's,villanova,3.56,7,1
2024-11-15 22:00:00+00:00,villanova,virginia,3.38,-10,-1
2024-11-28 00:00:00+00:00,villanova,rider,1.89,24,1
2024-12-18 00:30:00+00:00,villanova,seton hall,2.62,12,1
2023-01-19 00:00:00+00:00,virginia,virginia tech,4.61,10,1
2023-01-21 19:00:00+00:00,wake forest,virginia,2.48,-9,-1
2023-02-04 17:00:00+00:00,virginia tech,virginia,1.39,6,1
2023-11-17 00:00:00+00:00,virginia,texas southern,3.1,29,1
2023-11-20 23:00:00+00:00,virginia,wisconsin,5.03,-24,-1
2023-12-06 00:00:00+00:00,virginia,north carolina central,3.14,30,1
2024-01-13 19:00:00+00:00,wake forest,virginia,4.58,19,1
2024-01-18 00:00:00+00:00,virginia,virginia tech,0.95,8,1
2024-02-20 00:00:00+00:00,virginia tech,virginia,5.05,34,1
2024-11-22 03:25:00+00:00,tennessee,virginia,4.87,22,1
2024-11-27 00:00:00+00:00,virginia,manhattan,3.65,9,1
2024-12-07 19:15:00+00:00,smu,virginia,3.87,12,1
2023-11-19 22:00:00+00:00,virginia tech,wofford,2.06,22,1
2023-11-26 18:16:00+00:00,virginia tech,florida atlantic,2.23,-34,-1
2023-12-09 17:00:00+00:00,virginia tech,valparaiso,2.6,21,1
2023-12-30 19:00:00+00:00,wake forest,virginia tech,4.57,23,1
2024-03-02 22:30:00+00:00,virginia tech,wake forest,3.0,11,1
2024-11-12 00:00:00+00:00,virginia tech,winthrop,1.03,6,1
2024-11-27 23:00:00+00:00,virginia tech,south carolina,3.27,-10,-1
2024-12-15 17:00:00+00:00,virginia tech,navy,2.64,8,1
2024-12-21 17:00:00+00:00,saint joseph's,virginia tech,2.05,20,1
2023-11-07 01:00:00+00:00,wake forest,elon,4.04,23,1
2023-12-10 01:00:00+00:00,wake forest,njit,3.88,24,1
2023-12-21 20:00:00+00:00,wake forest,presbyterian,2.05,23,1
2024-11-16 17:00:00+00:00,xavier,wake forest,2.91,15,1
2024-11-20 00:00:00+00:00,wake forest,western carolina,3.96,13,1
2024-11-23 21:00:00+00:00,wake forest,detroit mercy,3.37,10,1
2023-03-03 04:00:00+00:00,washington,washington,3.09,-9,-1
2023-11-13 03:00:00+00:00,washington,nevada,1.12,-7,-1
2023-11-18 04:59:00+00:00,xavier,washington,3.04,-3,-1
2023-12-10 04:00:00+00:00,washington,gonzaga,1.34,5,1
2024-01-05 02:00:00+00:00,washington,oregon,3.04,-2,-1
2024-02-04 02:00:00+00:00,washington,washington,3.09,-3,-1
2024-02-09 03:00:00+00:00,oregon,washington,2.96,5,1
2024-03-08 02:00:00+00:00,washington,washington,3.09,-6,-1
2024-11-10 03:00:00+00:00,nevada,washington,5.16,10,1
2024-11-18 03:30:00+00:00,washington,umass lowell,1.33,5,1
2024-11-29 21:30:00+00:00,washington,santa clara,1.8,7,1
2024-12-19 04:15:00+00:00,washington,washington,3.09,16,1
2024-12-29 20:00:00+00:00,washington,njit,3.2,37,1
2023-11-24 21:00:00+00:00,washington,utah tech,0.94,40,1
2023-12-02 22:00:00+00:00,washington,portland,1.98,10,1
2023-12-16 19:00:00+00:00,santa clara,washington,4.14,8,1
2024-01-07 03:00:00+00:00,washington,oregon,3.04,-5,-1
2024-02-10 22:00:00+00:00,oregon,washington,2.96,-6,-1
2024-11-05 04:00:00+00:00,washington,portland,4.16,8,1
2024-11-16 01:30:00+00:00,iowa,washington,3.28,10,1
2024-11-19 02:30:00+00:00,washington,northern colorado,3.91,14,1
2024-11-28 02:30:00+00:00,washington,smu,3.73,-17,-1
2024-12-03 03:00:00+00:00,nevada,washington,5.16,-11,-1
2024-12-14 22:00:00+00:00,washington,missouri,3.1,13,1
2024-12-21 21:00:00+00:00,northern iowa,washington,4.09,-8,-1
2024-12-29 01:00:00+00:00,portland,washington,1.84,-16,-1
2024-12-31 02:30:00+00:00,washington,loyola marymount,3.69,14,1
2023-01-01 00:00:00+00:00,kansas,west virginia,1.3,6,1
2023-01-07 23:00:00+00:00,west virginia,kansas,4.7,-14,-1
2023-01-19 00:00:00+00:00,west virginia,tcu,4.24,9,1
2023-01-26 00:00:00+00:00,texas tech,west virginia,2.38,-15,-1
2023-02-01 02:00:00+00:00,tcu,west virginia,1.76,4,1
2023-02-18 17:00:00+00:00,west virginia,texas tech,3.62,-6,-1
2023-03-04 19:00:00+00:00,west virginia,kansas,4.7,8,1
2023-03-09 00:00:00+00:00,west virginia,texas tech,3.62,16,1
2023-03-09 20:17:00+00:00,kansas,west virginia,1.3,17,1
2023-11-07 00:00:00+00:00,west virginia,missouri,4.94,8,1
2023-11-11 00:00:00+00:00,west virginia,monmouth,4.43,-8,-1
2023-11-21 01:30:00+00:00,west virginia,smu,4.48,-12,-1
2023-12-21 00:00:00+00:00,west virginia,radford,5.05,-1,-1
2023-12-23 18:00:00+00:00,west virginia,toledo,3.99,10,1
2024-01-10 00:00:00+00:00,west virginia,kansas,3.65,-14,-1
2024-01-20 21:00:00+00:00,west virginia,kansas,3.65,6,1
2024-02-13 01:00:00+00:00,tcu,west virginia,2.55,16,1
2024-03-02 23:00:00+00:00,west virginia,texas tech,3.15,-11,-1
2024-03-07 00:00:00+00:00,west virginia,tcu,3.45,-12,-1
2024-11-05 00:00:00+00:00,west virginia,robert morris,4.94,28,1
2024-11-27 19:30:00+00:00,west virginia,gonzaga,4.3,8,1
2024-12-11 00:00:00+00:00,west virginia,north carolina central,2.29,34,1
2024-12-31 19:00:00+00:00,kansas,west virginia,2.35,-1,-1
2023-01-07 21:00:00+00:00,utsa,western kentucky,3.55,-10,-1
2023-01-17 00:00:00+00:00,western kentucky,florida atlantic,2.82,-14,-1
2023-01-20 02:00:00+00:00,louisiana tech,western kentucky,2.31,11,1
2023-01-22 00:00:00+00:00,western kentucky,charlotte,4.8,-4,-1
2023-01-28 21:00:00+00:00,florida atlantic,western kentucky,3.18,7,1
2023-02-03 01:00:00+00:00,western kentucky,utsa,2.45,7,1
2023-02-04 21:00:00+00:00,western kentucky,utep,1.93,5,1
2023-02-17 00:00:00+00:00,charlotte,western kentucky,1.2,4,1
2023-02-24 02:00:00+00:00,western kentucky,louisiana tech,3.69,10,1
2023-03-03 02:00:00+00:00,utep,western kentucky,4.07,-5,-1
2023-03-08 23:30:00+00:00,western kentucky,utep,1.93,6,1
2023-03-09 23:30:00+00:00,florida atlantic,western kentucky,3.18,24,1
2023-11-19 01:00:00+00:00,western kentucky,kentucky,3.36,20,1
2023-11-26 16:00:00+00:00,western kentucky,unc asheville,1.09,-10,-1
2023-12-03 22:00:00+00:00,western kentucky,eastern kentucky,5.33,10,1
2024-02-04 01:00:00+00:00,western kentucky,middle tennessee,2.51,23,1
2024-02-08 00:00:00+00:00,louisiana tech,western kentucky,5.17,-5,-1
2024-02-16 00:00:00+00:00,western kentucky,utep,1.4,10,1
2024-02-29 01:00:00+00:00,western kentucky,louisiana tech,0.83,-6,-1
2024-03-15 19:20:00+00:00,western kentucky,middle tennessee,2.51,31,1
2024-03-17 00:30:00+00:00,western kentucky,utep,1.4,7,1
2024-11-10 01:00:00+00:00,grand canyon,western kentucky,5.02,2,1
2024-12-11 01:00:00+00:00,western kentucky,tennessee,2.67,24,1
2023-02-23 02:00:00+00:00,wisconsin,iowa,1.99,12,1
2023-03-03 02:00:00+00:00,wisconsin,purdue,0.95,-2,-1
2023-11-11 02:00:00+00:00,wisconsin,tennessee,1.75,-10,-1
2023-11-14 23:00:00+00:00,providence,wisconsin,5.13,13,1
2023-11-18 00:00:00+00:00,wisconsin,robert morris,2.57,10,1
2023-11-23 01:30:00+00:00,smu,wisconsin,4.81,-8,-1
2023-11-28 00:00:00+00:00,wisconsin,western illinois,1.53,22,1
2024-01-03 00:00:00+00:00,wisconsin,iowa,3.91,11,1
2024-02-04 18:00:00+00:00,wisconsin,purdue,1.43,-6,-1
2024-03-10 16:30:00+00:00,purdue,wisconsin,4.57,8,1
2024-03-16 17:00:00+00:00,purdue,wisconsin,4.57,-1,-1
2024-12-22 19:00:00+00:00,wisconsin,detroit mercy,3.75,23,1
2023-11-11 02:00:00+00:00,gonzaga,yale,3.92,15,1
2023-11-12 23:00:00+00:00,loyola marymount,yale,3.26,-3,-1
2023-11-19 20:00:00+00:00,gardner webb,yale,3.9,-1,-1
2023-11-30 00:00:00+00:00,yale,stony brook,4.16,8,1
2023-12-07 00:00:00+00:00,yale,fairfield,2.35,-4,-1
2023-12-12 00:00:00+00:00,quinnipiac,yale,3.55,-7,-1
2023-12-23 01:00:00+00:00,kansas,yale,2.83,15,1
2023-12-31 00:00:00+00:00,santa clara,yale,3.03,-8,-1
2024-11-05 01:00:00+00:00,yale,quinnipiac,2.45,26,1
2024-11-12 01:00:00+00:00,purdue,yale,5.08,8,1
2024-11-20 23:31:00+00:00,stony brook,yale,2.42,-22,-1
2024-11-23 19:30:00+00:00,yale,fairfield,3.81,25,1
2024-12-22 02:00:00+00:00,utep,yale,4.91,1,1
2023-01-08 18:00:00+00:00,bryant,umbc,4.66,-8,-1
2023-01-20 00:00:00+00:00,bryant,njit,5.28,12,1
2023-01-22 18:00:00+00:00,umass lowell,bryant,3.38,19,1
2023-02-16 00:00:00+00:00,bryant,umass lowell,2.62,-14,-1
2023-11-07 00:30:00+00:00,bryant,manhattan,3.32,-2,-1
2023-11-18 23:00:00+00:00,florida atlantic,bryant,2.27,-9,-1
2023-11-24 17:00:00+00:00,xavier,bryant,2.71,25,1
2023-12-07 00:00:00+00:00,siena,bryant,3.34,-16,-1
2023-12-09 23:31:00+00:00,stony brook,bryant,2.22,11,1
2023-12-22 16:00:00+00:00,bryant,drexel,3.66,18,1
2024-01-06 18:00:00+00:00,umbc,bryant,1.46,-14,-1
2024-01-26 00:00:00+00:00,njit,bryant,2.07,-15,-1
2024-02-17 21:00:00+00:00,bryant,umass lowell,0.78,-9,-1
2024-02-29 23:30:00+00:00,umass lowell,bryant,5.22,22,1
2024-03-02 21:00:00+00:00,bryant,njit,3.93,19,1
2024-11-09 00:00:00+00:00,bryant,siena,2.81,-2,-1
2024-11-26 21:00:00+00:00,tennessee,bryant,3.84,-12,-1
2024-12-03 00:00:00+00:00,drexel,bryant,3.07,-5,-1
2024-12-14 19:30:00+00:00,bryant,fordham,1.89,-2,-1
2024-12-31 01:00:00+00:00,grand canyon,bryant,5.05,46,1
2023-01-14 19:00:00+00:00,charlotte,utsa,1.26,18,1
2023-01-16 21:00:00+00:00,charlotte,utep,1.08,-2,-1
2023-02-04 21:00:00+00:00,charlotte,florida atlantic,1.36,-15,-1
2023-02-10 02:00:00+00:00,utep,charlotte,4.92,-9,-1
2023-02-18 20:00:00+00:00,louisiana tech,charlotte,3.61,-7,-1
2023-03-10 00:00:00+00:00,middle tennessee,charlotte,4.11,1,1
2023-11-10 21:30:00+00:00,charlotte,liberty,2.72,-12,-1
2023-11-16 00:00:00+00:00,charlotte,utah valley,1.06,17,1
2023-11-19 22:30:00+00:00,george mason,charlotte,4.95,-5,-1
2023-11-25 23:00:00+00:00,charlotte,georgia,1.72,8,1
2024-01-03 02:00:00+00:00,smu,charlotte,1.65,12,1
2024-01-14 01:00:00+00:00,utsa,charlotte,2.72,-8,-1
2024-01-27 21:00:00+00:00,tulane,charlotte,5.69,-4,-1
2024-02-16 00:00:00+00:00,charlotte,utsa,3.28,9,1
2024-11-05 01:00:00+00:00,charlotte,presbyterian,2.65,9,1
2024-11-20 00:00:00+00:00,charlotte,gardner webb,2.87,6,1
2024-12-14 19:00:00+00:00,georgia,charlotte,2.58,-14,-1
2024-12-31 19:00:00+00:00,charlotte,tulane,0.31,-15,-1
2023-01-07 20:00:00+00:00,western illinois,denver,1.03,17,1
2023-01-13 02:00:00+00:00,denver,north dakota,4.38,-20,-1
2023-01-21 20:00:00+00:00,south dakota,denver,1.36,15,1
2023-02-03 02:00:00+00:00,denver,western illinois,4.97,30,1
2023-02-11 19:00:00+00:00,north dakota,denver,1.62,8,1
2023-02-17 02:00:00+00:00,denver,south dakota,4.64,-5,-1
2024-01-07 01:00:00+00:00,northern colorado,denver,1.85,4,1
2024-01-13 20:00:00+00:00,denver,south dakota,3.61,19,1
2024-01-19 01:00:00+00:00,north dakota,denver,2.99,-8,-1
2024-02-17 21:00:00+00:00,denver,north dakota,3.01,6,1
2024-02-23 01:00:00+00:00,south dakota,denver,2.39,27,1
2024-03-13 01:30:00+00:00,south dakota,denver,2.39,8,1
2024-11-26 21:00:00+00:00,utah tech,denver,5.06,14,1
2024-12-01 22:00:00+00:00,portland,denver,2.28,11,1
2024-12-07 22:00:00+00:00,portland,denver,2.28,-1,-1
2024-12-21 22:00:00+00:00,denver,northern colorado,4.15,-7,-1
2023-01-14 18:00:00+00:00,detroit mercy,robert morris,3.01,12,1
2023-01-24 00:00:00+00:00,detroit mercy,oakland,1.68,-9,-1
2023-01-28 00:00:00+00:00,robert morris,detroit mercy,2.99,8,1
2023-02-04 18:00:00+00:00,detroit mercy,purdue fort wayne,2.39,33,1
2023-02-12 00:00:00+00:00,green bay,detroit mercy,3.98,-5,-1
2023-02-18 00:00:00+00:00,oakland,detroit mercy,4.32,-22,-1
2023-03-01 00:00:00+00:00,detroit mercy,purdue fort wayne,2.39,13,1
2023-11-07 00:00:00+00:00,toledo,detroit mercy,6.07,34,1
2023-11-22 00:00:00+00:00,detroit mercy,eastern michigan,2.12,-4,-1
2023-11-25 19:00:00+00:00,siu edwardsville,detroit mercy,4.94,14,1
2023-11-30 00:00:00+00:00,detroit mercy,oakland,1.68,-15,-1
2023-12-19 03:00:00+00:00,loyola marymount,detroit mercy,3.93,20,1
2023-12-31 19:00:00+00:00,purdue fort wayne,detroit mercy,3.61,35,1
2024-01-05 00:00:00+00:00,detroit mercy,green bay,3.15,-18,-1
2024-01-27 18:00:00+00:00,green bay,detroit mercy,2.85,14,1
2024-02-03 18:00:00+00:00,detroit mercy,robert morris,3.35,-8,-1
2024-02-17 18:00:00+00:00,detroit mercy,purdue fort wayne,2.77,-14,-1
2024-11-08 01:00:00+00:00,loyola chicago,detroit mercy,3.64,22,1
2024-11-16 21:00:00+00:00,detroit mercy,toledo,0.47,-15,-1
2024-12-01 00:00:00+00:00,eastern michigan,detroit mercy,1.66,-9,-1
2023-01-19 01:00:00+00:00,drake,missouri,2.96,-3,-1
2023-02-02 02:00:00+00:00,drake,northern iowa,2.83,7,1
2023-02-05 00:00:00+00:00,valparaiso,drake,2.34,-3,-1
2023-02-16 02:00:00+00:00,northern iowa,drake,3.17,-8,-1
2023-02-23 01:00:00+00:00,drake,illinois,2.55,31,1
2023-11-19 16:00:00+00:00,drake,oakland,2.25,8,1
2023-11-26 00:00:00+00:00,drake,texas southern,1.7,6,1
2023-11-30 01:00:00+00:00,valparaiso,drake,2.34,-18,-1
2023-12-02 21:00:00+00:00,drake,missouri,2.96,17,1
2023-12-10 00:30:00+00:00,nevada,drake,5.04,-19,-1
2024-01-03 02:00:00+00:00,drake,illinois,2.74,17,1
2024-01-18 01:00:00+00:00,illinois,drake,3.26,-21,-1
2024-01-27 23:00:00+00:00,drake,northern iowa,2.39,14,1
2024-02-01 01:00:00+00:00,drake,valparaiso,5.47,11,1
2024-02-24 23:00:00+00:00,northern iowa,drake,3.61,14,1
2024-11-22 16:30:00+00:00,florida atlantic,drake,3.57,-12,-1
2024-12-06 01:00:00+00:00,valparaiso,drake,0.53,-6,-1
2024-12-18 01:00:00+00:00,kansas,drake,2.98,-3,-1
2024-12-21 23:00:00+00:00,drake,green bay,3.63,10,1
2023-01-07 19:00:00+00:00,drexel,monmouth,2.66,32,1
2023-01-20 00:00:00+00:00,drexel,hampton,2.91,6,1
2023-01-28 21:00:00+00:00,elon,drexel,1.97,14,1
2023-02-14 00:00:00+00:00,hofstra,drexel,1.25,14,1
2023-03-04 19:30:00+00:00,drexel,monmouth,2.66,19,1
2023-11-07 23:30:00+00:00,la salle,drexel,2.82,6,1
2023-11-11 22:30:00+00:00,winthrop,drexel,5.08,-2,-1
2023-11-18 00:00:00+00:00,drexel,fairfield,1.25,18,1
2023-11-19 19:00:00+00:00,drexel,queens,1.65,10,1
2024-01-01 17:00:00+00:00,drexel,hampton,3.51,34,1
2024-01-14 00:00:00+00:00,elon,drexel,3.14,-20,-1
2024-02-02 00:00:00+00:00,monmouth,drexel,2.51,5,1
2024-02-16 00:00:00+00:00,drexel,hofstra,4.43,2,1
2024-02-23 00:00:00+00:00,hofstra,drexel,1.57,12,1
2024-03-10 22:00:00+00:00,drexel,stony brook,3.6,-3,-1
2024-11-16 19:00:00+00:00,drexel,la salle,3.91,-3,-1
2024-11-20 00:00:00+00:00,fairfield,drexel,2.69,-6,-1
2024-11-23 00:00:00+00:00,fordham,drexel,4.04,-2,-1
2024-11-25 18:04:00+00:00,purdue fort wayne,drexel,2.94,6,1
2023-01-05 00:00:00+00:00,duquesne,vcu,1.13,9,1
2023-01-12 00:00:00+00:00,saint joseph's,duquesne,4.49,-12,-1
2023-01-21 19:00:00+00:00,duquesne,fordham,0.96,-7,-1
2023-01-26 00:00:00+00:00,duquesne,loyola chicago,2.5,14,1
2023-02-09 00:00:00+00:00,duquesne,george mason,2.13,23,1
2023-02-16 00:00:00+00:00,duquesne,saint joseph's,1.51,14,1
2023-02-23 00:00:00+00:00,la salle,duquesne,3.17,-17,-1
2023-03-04 19:00:00+00:00,fordham,duquesne,5.04,27,1
2023-03-09 00:30:00+00:00,duquesne,la salle,2.83,-11,-1
2023-11-14 00:00:00+00:00,duquesne,stony brook,2.35,22,1
2023-11-18 00:00:00+00:00,duquesne,rider,2.34,19,1
2023-12-09 00:00:00+00:00,duquesne,saint peter's,2.58,9,1
2023-12-23 22:00:00+00:00,santa clara,duquesne,3.92,8,1
2024-01-06 21:00:00+00:00,loyola chicago,duquesne,2.63,5,1
2024-01-27 17:30:00+00:00,duquesne,fordham,2.36,9,1
2024-02-17 19:30:00+00:00,duquesne,saint joseph's,3.98,10,1
2024-02-24 01:30:00+00:00,fordham,duquesne,3.64,12,1
2024-02-29 00:00:00+00:00,duquesne,la salle,4.84,12,1
2024-03-02 19:00:00+00:00,george mason,duquesne,2.86,-8,-1
2024-03-06 00:00:00+00:00,vcu,duquesne,3.5,-10,-1
2024-03-17 17:00:00+00:00,vcu,duquesne,3.5,-6,-1
2024-11-24 18:30:00+00:00,duquesne,south dakota,3.37,-11,-1
2024-11-25 16:00:00+00:00,duquesne,hampton,3.65,-5,-1
2024-12-04 00:00:00+00:00,duquesne,saint peter's,1.86,-3,-1
2023-01-06 01:45:00+00:00,tennessee tech,eastern illinois,2.9,21,1
2023-01-13 01:30:00+00:00,eastern illinois,siu edwardsville,0.63,-18,-1
2023-02-03 02:00:00+00:00,lindenwood,eastern illinois,1.71,13,1
2023-02-04 21:30:00+00:00,eastern illinois,tennessee,2.7,-4,-1
2023-02-11 21:30:00+00:00,siu edwardsville,eastern illinois,5.37,-11,-1
2023-02-25 21:30:00+00:00,eastern illinois,tennessee tech,3.1,-9,-1
2023-11-12 01:00:00+00:00,loyola chicago,eastern illinois,2.72,24,1
2023-11-16 01:00:00+00:00,illinois,eastern illinois,5.32,8,1
2023-11-29 01:00:00+00:00,kansas,eastern illinois,2.43,8,1
2023-12-30 01:30:00+00:00,siu edwardsville,eastern illinois,5.37,9,1
2024-01-13 21:30:00+00:00,eastern illinois,western illinois,1.16,-3,-1
2024-01-20 21:30:00+00:00,lindenwood,eastern illinois,4.62,-10,-1
2024-01-26 01:30:00+00:00,eastern illinois,tennessee tech,1.74,9,1
2024-01-27 21:30:00+00:00,eastern illinois,tennessee,0.92,-4,-1
2024-02-09 01:30:00+00:00,southern indiana,eastern illinois,4.74,-10,-1
2024-02-17 21:30:00+00:00,eastern illinois,lindenwood,1.38,15,1
2024-02-24 21:00:00+00:00,tennessee tech,eastern illinois,4.26,8,1
2024-02-28 01:30:00+00:00,eastern illinois,siu edwardsville,1.38,5,1
2024-03-07 03:00:00+00:00,siu edwardsville,eastern illinois,4.62,11,1
2024-11-24 19:00:00+00:00,valparaiso,eastern illinois,2.18,28,1
2024-11-29 20:00:00+00:00,eastern illinois,northern illinois,1.22,13,1
2024-12-15 01:00:00+00:00,eastern kentucky,eastern illinois,5.23,15,1
2023-02-10 00:00:00+00:00,queens,eastern kentucky,5.11,-4,-1
2023-02-12 00:00:00+00:00,liberty,eastern kentucky,3.77,10,1
2023-02-19 00:00:00+00:00,eastern kentucky,north alabama,1.57,-5,-1
2023-02-23 00:00:00+00:00,north florida,eastern kentucky,3.63,13,1
2023-03-01 00:00:00+00:00,eastern kentucky,north alabama,1.57,25,1
2023-03-03 00:00:00+00:00,liberty,eastern kentucky,3.77,6,1
2023-12-08 00:00:00+00:00,unc greensboro,eastern kentucky,4.76,2,1
2023-12-30 00:00:00+00:00,purdue,eastern kentucky,5.03,27,1
2024-01-14 01:15:00+00:00,north alabama,eastern kentucky,3.31,-9,-1
2024-01-27 21:00:00+00:00,eastern kentucky,north florida,4.13,13,1
2024-02-02 01:00:00+00:00,queens,eastern kentucky,3.43,18,1
2024-11-27 17:00:00+00:00,louisiana tech,eastern kentucky,4.95,9,1
2024-12-01 20:00:00+00:00,troy,eastern kentucky,5.37,10,1
2023-01-11 00:00:00+00:00,western michigan,eastern michigan,2.34,6,1
2023-01-21 20:41:00+00:00,eastern michigan,northern illinois,2.37,-21,-1
2023-02-12 00:30:00+00:00,eastern michigan,toledo,2.22,-7,-1
2023-02-22 00:00:00+00:00,eastern michigan,western michigan,3.66,7,1
2023-03-03 18:00:00+00:00,northern illinois,eastern michigan,3.63,19,1
2023-11-15 00:00:00+00:00,florida atlantic,eastern michigan,2.41,43,1
2023-12-09 00:00:00+00:00,eastern michigan,oakland,2.95,-14,-1
2024-01-24 00:00:00+00:00,western michigan,eastern michigan,4.7,17,1
2024-02-03 21:00:00+00:00,northern illinois,eastern michigan,5.2,10,1
2024-02-07 00:00:00+00:00,eastern michigan,toledo,0.72,-4,-1
2024-11-22 00:00:00+00:00,oakland,eastern michigan,4.43,-4,-1
2024-11-26 01:00:00+00:00,houston christian,eastern michigan,5.01,-1,-1
2024-11-27 02:32:00+00:00,northern arizona,eastern michigan,4.3,-4,-1
2024-12-04 01:30:00+00:00,loyola chicago,eastern michigan,4.77,22,1
2024-12-15 19:00:00+00:00,eastern michigan,purdue fort wayne,1.98,-23,-1
2023-01-27 00:00:00+00:00,elon,hofstra,3.63,-17,-1
2023-02-03 00:00:00+00:00,stony brook,elon,3.73,-14,-1
2023-02-18 19:00:00+00:00,monmouth,elon,4.18,-7,-1
2023-11-19 19:30:00+00:00,winthrop,elon,5.03,8,1
2023-12-03 19:00:00+00:00,radford,elon,2.98,10,1
2023-12-10 21:30:00+00:00,unc greensboro,elon,4.27,9,1
2023-12-22 23:00:00+00:00,south carolina,elon,2.85,27,1
2024-01-27 19:00:00+00:00,hampton,elon,1.94,-6,-1
2024-02-09 00:00:00+00:00,elon,stony brook,3.45,-15,-1
2024-02-25 00:00:00+00:00,hofstra,elon,1.82,23,1
2024-03-02 18:00:00+00:00,elon,monmouth,3.83,-15,-1
2024-03-08 21:30:00+00:00,elon,hampton,4.06,-1,-1
2024-11-16 00:00:00+00:00,gardner webb,elon,3.64,1,1
2024-11-21 00:00:00+00:00,northern illinois,elon,3.72,-27,-1
